aspect_id,aspect_name,aspect_comment,aspect_ratio,aspect_ratio_comment,key_moment,key_moment_comment,key_moment_ratio,key_moment_ratio_comment,text_id,text_ratio_mean,text_ratio_median
2,Замедление экологических изменений,"Гринвошинг создаёт иллюзию решения проблем, отвлекая внимание от необходимости системных реформ в производстве и потреблении.",10,"Раскрыт минимально. В примерах (Volkswagen, Nestle) показано, что компании скрывают реальное загрязнение, но нет связи с системными проблемами. Не объяснено, как гринвошинг замедляет глобальные изменения, подменяет реформы иллюзиями или снижает давление на регуляторов.",Последствия гринвошинга,"Негативное влияние на общество, рынок и экологию",17,"Ключевой момент раскрыт недостаточно. Текст концентрируется на описании гринвошинга, примерах обмана и методах распознавания, но практически игнорирует системные последствия. Затронут только аспект подрыва доверия (и то частично), тогда как конкурентное искажение и влияние на экопреобразования не анализируются. Нет обобщения о долгосрочном ущербе для рынка, экологии или общества.",4,64.42857142857143,77.0
0,Ужесточение законодательства,"Введение чётких требований к экомаркировке (например, директива ЕС о 'зелёных' заявлениях), штрафы за недостоверную рекламу.",50,"Раскрыто частично. Текст содержит информацию о российском законодательстве (Федеральный закон об органической продукции, ГОСТ 33980-2016, расширение на термины ""эко"" и ""био"" с 2024 г., создание Совета по профилактике гринвошинга), но отсутствуют: 1) международные примеры (директива ЕС), 2) механизмы штрафов за нарушения, 3) конкретные случаи применения санкций. Упоминается лишь общая административная ответственность.",Борьба с гринвошингом,Способы противодействия на разных уровнях,52,"Ключевой момент раскрыт частично. Наиболее полно представлен аспект потребительской грамотности (85%) с практическими советами по распознаванию гринвошинга. Аспект законодательства освещен фрагментарно (50%), преимущественно на российских примерах без детализации санкций. Корпоративная прозрачность практически не раскрыта (20%). Отсутствует системное описание взаимодействия уровней (государство-бизнес-потребители). Средняя оценка отражает дисбаланс в освещении аспектов.",4,64.42857142857143,77.0
1,Потребительская грамотность,"Обучение распознаванию гринвошинга: проверка сертификатов (FSC, ECOCERT), анализ полного жизненного цикла продукта, критика расплывчатых формулировок.",85,"Раскрыто хорошо. Текст детально описывает методы распознавания гринвошинга для потребителей: анализ состава (мелкий шрифт), критика расплывчатых формулировок (""биоразлагаемый"", ""эко""), проверка упаковочных уловок (цвет, изображения природы), разоблачение ложных утверждений (отсутствие тестов на животных). Однако не хватает конкретики по проверке сертификатов (FSC, ECOCERT) и анализу жизненного цикла продукта.",Борьба с гринвошингом,Способы противодействия на разных уровнях,52,"Ключевой момент раскрыт частично. Наиболее полно представлен аспект потребительской грамотности (85%) с практическими советами по распознаванию гринвошинга. Аспект законодательства освещен фрагментарно (50%), преимущественно на российских примерах без детализации санкций. Корпоративная прозрачность практически не раскрыта (20%). Отсутствует системное описание взаимодействия уровней (государство-бизнес-потребители). Средняя оценка отражает дисбаланс в освещении аспектов.",4,64.42857142857143,77.0
2,Корпоративная прозрачность,"Добровольное раскрытие данных об углеродном следе, независимый аудит цепочек поставок и публичные отчёты в соответствии со стандартами ESG.",20,"Раскрыто минимально. Есть упоминание добровольных стандартов ИСО 10420/14021 и позиции Экологического союза о важности инициативы компаний, но отсутствуют: 1) примеры раскрытия углеродного следа, 2) описание независимого аудита цепочек поставок, 3) ссылки на отчеты по стандартам ESG, 4) кейсы корпоративной прозрачности. Акцент сделан на скандалы, а не позитивные практики.",Борьба с гринвошингом,Способы противодействия на разных уровнях,52,"Ключевой момент раскрыт частично. Наиболее полно представлен аспект потребительской грамотности (85%) с практическими советами по распознаванию гринвошинга. Аспект законодательства освещен фрагментарно (50%), преимущественно на российских примерах без детализации санкций. Корпоративная прозрачность практически не раскрыта (20%). Отсутствует системное описание взаимодействия уровней (государство-бизнес-потребители). Средняя оценка отражает дисбаланс в освещении аспектов.",4,64.42857142857143,77.0
0,Дата и место операции,8 марта 2005 года в селе Толстой-Юрт (Чечня) в ходе спецоперации ФСБ.,100,"Аспект раскрыт полностью. Текст явно указывает дату (8 марта 2005 года) и место (село Толстой-Юрт) операции, включая контекст праздничного дня.",Ликвидация Масхадова 8 марта 2005 года,"Кульминация многолетней охоты спецслужб. Операция проведена в глубоком тылу, где Масхадова не ожидали найти из-за лояльности села новым властям Чечни.",93,"Ключевой момент раскрыт почти полностью. Текст предоставляет исчерпывающие данные о дате, месте, значении и обстоятельствах обнаружения Масхадова. Единственный пробел — отсутствие прямого указания на руководство операцией со стороны генерала Шабалкина, что снижает полноту описания участников. Остальные аспекты детализированы с опорой на источники.",5,87.92307692307692,93.0
1,Участники операции,"Группы спецназа ФСБ «Альфа» и «Вымпел», вылетевшие из Моздока. Операцией руководил генерал Илья Шабалкин.",70,"Аспект раскрыт частично. Текст называет группы спецназа ФСБ («Альфа» и «Вымпел») и их вылет из Моздока, но не упоминает генерала Илью Шабалкина как руководителя операции. Его имя фигурирует лишь в контексте версии о задержании боевиков.",Ликвидация Масхадова 8 марта 2005 года,"Кульминация многолетней охоты спецслужб. Операция проведена в глубоком тылу, где Масхадова не ожидали найти из-за лояльности села новым властям Чечни.",93,"Ключевой момент раскрыт почти полностью. Текст предоставляет исчерпывающие данные о дате, месте, значении и обстоятельствах обнаружения Масхадова. Единственный пробел — отсутствие прямого указания на руководство операцией со стороны генерала Шабалкина, что снижает полноту описания участников. Остальные аспекты детализированы с опорой на источники.",5,87.92307692307692,93.0
2,Значение события,Ключевой этап борьбы с терроризмом на Северном Кавказе. Все участники представлены к государственным наградам.,100,Аспект раскрыт полностью. Текст подчеркивает значение события как ключевого этапа борьбы с терроризмом на Северном Кавказе и упоминает представление участников к государственным наградам.,Ликвидация Масхадова 8 марта 2005 года,"Кульминация многолетней охоты спецслужб. Операция проведена в глубоком тылу, где Масхадова не ожидали найти из-за лояльности села новым властям Чечни.",93,"Ключевой момент раскрыт почти полностью. Текст предоставляет исчерпывающие данные о дате, месте, значении и обстоятельствах обнаружения Масхадова. Единственный пробел — отсутствие прямого указания на руководство операцией со стороны генерала Шабалкина, что снижает полноту описания участников. Остальные аспекты детализированы с опорой на источники.",5,87.92307692307692,93.0
3,Обстоятельства обнаружения,"Радиоэлектронная разведка запеленговала сигналы связи; информаторы среди местных жителей указали на дом сварщика Юсупова, где скрывался Масхадов с родственниками.",100,"Аспект раскрыт полностью. Текст детально описывает все версии обнаружения: пеленгацию сигналов радиоэлектронной разведкой, информацию от местных жителей (дом сварщика Юсупова) и альтернативную версию Шабалкина о показаниях задержанных боевиков.",Ликвидация Масхадова 8 марта 2005 года,"Кульминация многолетней охоты спецслужб. Операция проведена в глубоком тылу, где Масхадова не ожидали найти из-за лояльности села новым властям Чечни.",93,"Ключевой момент раскрыт почти полностью. Текст предоставляет исчерпывающие данные о дате, месте, значении и обстоятельствах обнаружения Масхадова. Единственный пробел — отсутствие прямого указания на руководство операцией со стороны генерала Шабалкина, что снижает полноту описания участников. Остальные аспекты детализированы с опорой на источники.",5,87.92307692307692,93.0
0,Образование и ранняя служба,"Окончил Тбилисское артиллерийское училище (1972) и Ленинградскую военную академию (1981). Служил на Дальнем Востоке, в Венгрии, Литве.",100,"Раскрыто полностью. Текст детально описывает образование: Тбилисское артиллерийское училище (1972), Ленинградскую академию (1981) и места службы (Дальний Восток 1972-1978, Венгрия, Литва). Все элементы аспекта присутствуют.",Военная карьера Масхадова в СССР,"Карьера опытного советского офицера, чьи военные знания позже использовались против федеральных сил в Чечне.",100,"Ключевой момент раскрыт полностью. Текст детально освещает военную карьеру Масхадова в СССР: образование, этапы службы (Дальний Восток, Венгрия, Литва), участие в Вильнюсских событиях, звания и награды. Прямо указано, что его военный опыт позднее использовался против федеральных сил («Масхадов, хорошо знавший тактику российских военных, командовал боевиками»), что соответствует комментарию к моменту. Ни один значимый элемент не опущен.",5,87.92307692307692,93.0
1,Участие в событиях в Вильнюсе,"13 января 1991 года командовал подразделением, прикрывавшим штурм телецентра, где погибли 15 человек.",100,"Раскрыто полностью. Текст содержит дату (13 января 1991), роль Масхадова (командовал подразделением, прикрывавшим штурм), количество жертв (15 погибших) и локацию (телецентр Вильнюса). Упомянуты танки и контекст независимости Литвы.",Военная карьера Масхадова в СССР,"Карьера опытного советского офицера, чьи военные знания позже использовались против федеральных сил в Чечне.",100,"Ключевой момент раскрыт полностью. Текст детально освещает военную карьеру Масхадова в СССР: образование, этапы службы (Дальний Восток, Венгрия, Литва), участие в Вильнюсских событиях, звания и награды. Прямо указано, что его военный опыт позднее использовался против федеральных сил («Масхадов, хорошо знавший тактику российских военных, командовал боевиками»), что соответствует комментарию к моменту. Ни один значимый элемент не опущен.",5,87.92307692307692,93.0
2,Награды и звание,"Полковник, кавалер орденов «За службу Родине» II и III степени. Ушел из армии после событий в Литве.",100,"Раскрыто полностью. Четко указано звание (полковник), награды (ордена II и III степени «За службу Родине») и причина ухода из армии (после событий в Литве). Детали соответствуют комментарию к аспекту.",Военная карьера Масхадова в СССР,"Карьера опытного советского офицера, чьи военные знания позже использовались против федеральных сил в Чечне.",100,"Ключевой момент раскрыт полностью. Текст детально освещает военную карьеру Масхадова в СССР: образование, этапы службы (Дальний Восток, Венгрия, Литва), участие в Вильнюсских событиях, звания и награды. Прямо указано, что его военный опыт позднее использовался против федеральных сил («Масхадов, хорошо знавший тактику российских военных, командовал боевиками»), что соответствует комментарию к моменту. Ни один значимый элемент не опущен.",5,87.92307692307692,93.0
0,Назначение в ЧРИ,Джохар Дудаев назначил его начальником штаба вооруженных сил Ичкерии. Организовал разгром оппозиции в Грозном (1993).,100,"Раскрыто полностью. Текст подробно описывает назначение Масхадова Дудаевым (замначальника штаба в 1991 г., главы штаба в 1993 г.) и разгром оппозиции Лабазанова и Гантемирова.",Роль в первой чеченской войне (1994-1996),"Ключевой военный стратег сепаратистов, чьи действия продлили конфликт. Хасавюртовские соглашения критиковались как «позорные».",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающие детали по всем аспектам: назначение в ЧРИ, оборону Грозного, операцию «Джихад» и Хасавюртовские соглашения. Указаны хронология, тактика, политический контекст и последствия действий Масхадова.",5,87.92307692307692,93.0
1,Оборона Грозного,"Руководил обороной зимой 1994-1995 гг., создавая ловушки для российской бронетехники. Объявлен в розыск за госизмену.",100,"Раскрыто полностью. Детально указаны: период обороны Грозного (зима 1994-1995), тактика ловушек для бронетехники, обвинение в госизмене в 1995 г.",Роль в первой чеченской войне (1994-1996),"Ключевой военный стратег сепаратистов, чьи действия продлили конфликт. Хасавюртовские соглашения критиковались как «позорные».",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающие детали по всем аспектам: назначение в ЧРИ, оборону Грозного, операцию «Джихад» и Хасавюртовские соглашения. Указаны хронология, тактика, политический контекст и последствия действий Масхадова.",5,87.92307692307692,93.0
2,Операция «Джихад»,"В марте 1996 года провел атаку на Грозный, убив сотни военных и около 2000 мирных жителей.",100,"Раскрыто полностью. Приведены название операции («Джихад»), дата (март 1996 г.), последствия (сотни военных и ~2000 мирных погибших), факт окружения боевиков.",Роль в первой чеченской войне (1994-1996),"Ключевой военный стратег сепаратистов, чьи действия продлили конфликт. Хасавюртовские соглашения критиковались как «позорные».",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающие детали по всем аспектам: назначение в ЧРИ, оборону Грозного, операцию «Джихад» и Хасавюртовские соглашения. Указаны хронология, тактика, политический контекст и последствия действий Масхадова.",5,87.92307692307692,93.0
3,Хасавюртовские соглашения,Подписал мирный договор с РФ при посредничестве Александра Лебедя после окружения федеральными силами.,100,"Раскрыто полностью. Описаны: роль Лебедя и Березовского в переговорах, обстоятельства (окружение боевиков), название соглашений («Хасавюртовские»), оценка военных как «позорных».",Роль в первой чеченской войне (1994-1996),"Ключевой военный стратег сепаратистов, чьи действия продлили конфликт. Хасавюртовские соглашения критиковались как «позорные».",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающие детали по всем аспектам: назначение в ЧРИ, оборону Грозного, операцию «Джихад» и Хасавюртовские соглашения. Указаны хронология, тактика, политический контекст и последствия действий Масхадова.",5,87.92307692307692,93.0
0,Приход к власти,Избран президентом ЧРИ в 1997 году (59.2% голосов) после гибели Дудаева. Безуспешно искал поддержку на Западе.,100,"Раскрыто полностью. Текст содержит данные о победе на выборах в 1997 году (59.2% голосов), поездках в Вашингтон и Лондон, а также провале попыток зарубежной поддержки.",Правление в ЧРИ (1997-1999),"Период утраты контроля над республикой и роста влияния радикалов, что спровоцировало вторую чеченскую войну.",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающую информацию по всем аспектам: приход к власти, кризис управления, конфликт с ваххабитами и вторжение в Дагестан. Детализированы причины утраты контроля, роль радикалов и связь с началом второй чеченской войны.",5,87.92307692307692,93.0
1,Кризис управления,"Контролировал только Грозный. Экономика в упадке, криминал (похищения, наркоторговля) и радикализация под влиянием арабских наемников.",100,"Раскрыто полностью. Детально описаны: контроль только над Грозным, экономический упадок, криминал (похищения, наркоторговля), роль арабских наемников (Хаттаб) и радикализация общества.",Правление в ЧРИ (1997-1999),"Период утраты контроля над республикой и роста влияния радикалов, что спровоцировало вторую чеченскую войну.",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающую информацию по всем аспектам: приход к власти, кризис управления, конфликт с ваххабитами и вторжение в Дагестан. Детализированы причины утраты контроля, роль радикалов и связь с началом второй чеченской войны.",5,87.92307692307692,93.0
2,Конфликт с ваххабитами,"Пытался провести военную операцию против радикалов во главе с Хаттабом, но потерпел неудачу.",100,"Раскрыто полностью. Указано на военную операцию Масхадова против ваххабитов, кровавые бои и отсутствие результатов, что подтверждает неудачу.",Правление в ЧРИ (1997-1999),"Период утраты контроля над республикой и роста влияния радикалов, что спровоцировало вторую чеченскую войну.",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающую информацию по всем аспектам: приход к власти, кризис управления, конфликт с ваххабитами и вторжение в Дагестан. Детализированы причины утраты контроля, роль радикалов и связь с началом второй чеченской войны.",5,87.92307692307692,93.0
3,Вторжение в Дагестан,"В августе 1999 года боевики под руководством Басаева вторглись в Дагестан. Масхадов осудил, но не предотвратил вторжение.",100,"Раскрыто полностью. Текст включает дату (август 1999), организаторов (Басаев), осуждение Масхадовым на словах, его бездействие и отказ Москвы от сотрудничества.",Правление в ЧРИ (1997-1999),"Период утраты контроля над республикой и роста влияния радикалов, что спровоцировало вторую чеченскую войну.",100,"Ключевой момент раскрыт полностью. Текст содержит исчерпывающую информацию по всем аспектам: приход к власти, кризис управления, конфликт с ваххабитами и вторжение в Дагестан. Детализированы причины утраты контроля, роль радикалов и связь с началом второй чеченской войны.",5,87.92307692307692,93.0
0,Взрывы жилых домов,"Координировал теракты в Москве, Буйнакске и Волгодонске (сентябрь 1999) как глава Госкомитета обороны ЧРИ.",65,"Раскрыто частично. Текст подтверждает координацию терактов 1999 года в статусе главы Госкомитета обороны ЧРИ, но не детализирует конкретные действия Масхадова при организации взрывов.",Террористическая деятельность (1999-2004),Период прямой связи с международным терроризмом. Теракты окончательно дискредитировали Масхадова на Западе и в России.,69,"Ключевой момент раскрыт частично. Текст детально освещает аспекты захвата на Дубровке (id=1) и Беслана (id=3), но поверхностно затрагивает взрывы домов (id=0) и убийство Кадырова (id=2). Отсутствует анализ связи с международным терроризмом (аль-Каида) и динамики дискредитации Масхадова на Западе.",5,87.92307692307692,93.0
1,Захват заложников на Дубровке,Доказана причастность к теракту 2002 года (130 погибших). ФСБ обнародовала видео с Мовсаром Бараевым.,95,"Раскрыто полностью. Текст приводит доказательства ФСБ (видео с Бараевым), описывает масштаб трагедии и прямую причастность Масхадова как организатора.",Террористическая деятельность (1999-2004),Период прямой связи с международным терроризмом. Теракты окончательно дискредитировали Масхадова на Западе и в России.,69,"Ключевой момент раскрыт частично. Текст детально освещает аспекты захвата на Дубровке (id=1) и Беслана (id=3), но поверхностно затрагивает взрывы домов (id=0) и убийство Кадырова (id=2). Отсутствует анализ связи с международным терроризмом (аль-Каида) и динамики дискредитации Масхадова на Западе.",5,87.92307692307692,93.0
2,Взрыв в Грозном (2004),Причастен к убийству Ахмада Кадырова на стадионе «Динамо» 9 мая.,30,"Раскрыто минимально. Упомянута позиция следствия о причастности к убийству Кадырова, но отсутствуют детали операции, доказательства или контекст его роли.",Террористическая деятельность (1999-2004),Период прямой связи с международным терроризмом. Теракты окончательно дискредитировали Масхадова на Западе и в России.,69,"Ключевой момент раскрыт частично. Текст детально освещает аспекты захвата на Дубровке (id=1) и Беслана (id=3), но поверхностно затрагивает взрывы домов (id=0) и убийство Кадырова (id=2). Отсутствует анализ связи с международным терроризмом (аль-Каида) и динамики дискредитации Масхадова на Западе.",5,87.92307692307692,93.0
3,Теракт в Беслане,Верховный суд Северной Осетии признал его заказчиком захвата школы (333 погибших). Отказался от переговоров по спасению заложников.,85,"Раскрыто почти полностью. Подробно описаны: отказ Масхадова от переговоров, версия суда о его заказной роли, масштаб теракта и попытки спасения заложников. Не хватает лишь деталей непосредственного участия в подготовке.",Террористическая деятельность (1999-2004),Период прямой связи с международным терроризмом. Теракты окончательно дискредитировали Масхадова на Западе и в России.,69,"Ключевой момент раскрыт частично. Текст детально освещает аспекты захвата на Дубровке (id=1) и Беслана (id=3), но поверхностно затрагивает взрывы домов (id=0) и убийство Кадырова (id=2). Отсутствует анализ связи с международным терроризмом (аль-Каида) и динамики дискредитации Масхадова на Западе.",5,87.92307692307692,93.0
0,Розыск и изоляция,"Объявлен в федеральный розыск. Контролировал диверсии из горных районов, но к 2002 году кольцо окружения сужалось.",65,"Аспект раскрыт частично. Текст подтверждает объявление Масхадова в федеральный розыск (упомянуто в 1995 и 2002 гг.), его изоляцию в горах Чечни к 2002 году и постепенное сужение кольца окружения. Однако отсутствуют детали системной работы властей Чечни (Кадырова) по изоляции: нет информации о блокпостах, контроле местного населения, экономических или социальных мерах давления на его сеть.",Охота спецслужб (2000-2005),Систематическая работа ФСБ и новых властей Чечни (во главе с Кадыровым) по изоляции и поиску Масхадова.,62,"Ключевой момент раскрыт частично. Текст детально освещает ликвидацию соратников (аспект 1) и фрагментарно — розыск/изоляцию (аспект 0), но игнорирует методы конспирации (аспект 2). Не показана систематичность работы ФСБ и властей Чечни: отсутствуют примеры координации с Кадыровым, вербовки информаторов (кроме намека в операции), анализа перемещений Масхадова или долгосрочных стратегий. Акцент сделан на финальной операции, а не на процессе 2000-2005 гг.",5,87.92307692307692,93.0
1,Ликвидация соратников,"Уничтожены Хаттаб (2002), Абу аль-Валид (2004), Руслан Гелаев (2003).",100,"Аспект раскрыт полностью. Текст содержит явные подтверждения ликвидации соратников: Хаттаба (2002), Абу аль-Валида (2004) и Руслана Гелаева (2003). Для каждого указаны даты, контекст операции (например, попытка Гелаева прорваться в Грузию) и их роль в структуре бандподполья, что соответствует описанию аспекта.",Охота спецслужб (2000-2005),Систематическая работа ФСБ и новых властей Чечни (во главе с Кадыровым) по изоляции и поиску Масхадова.,62,"Ключевой момент раскрыт частично. Текст детально освещает ликвидацию соратников (аспект 1) и фрагментарно — розыск/изоляцию (аспект 0), но игнорирует методы конспирации (аспект 2). Не показана систематичность работы ФСБ и властей Чечни: отсутствуют примеры координации с Кадыровым, вербовки информаторов (кроме намека в операции), анализа перемещений Масхадова или долгосрочных стратегий. Акцент сделан на финальной операции, а не на процессе 2000-2005 гг.",5,87.92307692307692,93.0
2,Методы конспирации,"Использовал защищенную связь, агентурную сеть и беспрецедентные меры безопасности, постоянно меняя дислокацию.",20,"Аспект раскрыт минимально. Текст упоминает использование Масхадовым бункера в Толстой-Юрте и пеленгацию связи радиоразведкой, но не раскрывает заявленных методов конспирации: нет данных о защищенных каналах связи, агентурной сети, мерах безопасности (кроме тайника) или частой смене дислокации. Описание ограничивается финальной операцией без анализа его тактики уклонения в 2000-2005 гг.",Охота спецслужб (2000-2005),Систематическая работа ФСБ и новых властей Чечни (во главе с Кадыровым) по изоляции и поиску Масхадова.,62,"Ключевой момент раскрыт частично. Текст детально освещает ликвидацию соратников (аспект 1) и фрагментарно — розыск/изоляцию (аспект 0), но игнорирует методы конспирации (аспект 2). Не показана систематичность работы ФСБ и властей Чечни: отсутствуют примеры координации с Кадыровым, вербовки информаторов (кроме намека в операции), анализа перемещений Масхадова или долгосрочных стратегий. Акцент сделан на финальной операции, а не на процессе 2000-2005 гг.",5,87.92307692307692,93.0
0,Взрыв бункера,"По версии Шабалкина, Масхадов погиб от взрыва накладного заряда при штурме.",50,"Аспект раскрыт частично. Текст упоминает взрыв накладного заряда как причину гибели Масхадова, но не приводит прямого подтверждения версии Шабалкина. Детали взрыва описаны (установка заряда, отсутствие минно-взрывных ран), но связь именно со смертью от взрыва оспаривается в тексте.",Версии гибели Масхадова,Противоречивые детали гибели остаются засекреченными. Основная версия ФСБ — ликвидация при штурме бункера.,88,"Ключевой момент раскрыт почти полностью, но с лакуной по аспекту взрыва. Текст системно излагает все основные версии гибели (взрыв, пуля, версии телохранителя и Кадырова), подкрепляя их деталями (вскрытие, суд, интервью). Однако версия Шабалкина о смерти от взрыва представлена без прямой атрибуции ему и противоречиво (отсутствие ран). Остальные аспекты детализированы исчерпывающе.",5,87.92307692307692,93.0
1,Пулевое ранение,При вскрытии обнаружена пуля 9 мм из пистолета Макарова.,100,"Аспект раскрыт полностью. Текст детально описывает факт обнаружения пули 9 мм при вскрытии, включая источник (пистолет Макарова) и контекст (опровержение версии о баротравме).",Версии гибели Масхадова,Противоречивые детали гибели остаются засекреченными. Основная версия ФСБ — ликвидация при штурме бункера.,88,"Ключевой момент раскрыт почти полностью, но с лакуной по аспекту взрыва. Текст системно излагает все основные версии гибели (взрыв, пуля, версии телохранителя и Кадырова), подкрепляя их деталями (вскрытие, суд, интервью). Однако версия Шабалкина о смерти от взрыва представлена без прямой атрибуции ему и противоречиво (отсутствие ран). Остальные аспекты детализированы исчерпывающе.",5,87.92307692307692,93.0
